"id","locode","locationname","locationtype","country","county","municipality","wkt","lon","lat"
2339020,JPFRU,"Furue, Kagoshima",Havn,JAPAN,,,,,
2339021,JPFRM,"Furue, Miyazaki",Havn,JAPAN,,,,,
2339022,JPFRE,"Furue, Nagasaki",Havn,JAPAN,,,,,
2339023,JPFRK,Furuike,Havn,JAPAN,,,,,
2339024,JPURU,Furumi,Havn,JAPAN,,,,,
2339025,JPFST,"Furusato, Kagoshima",Havn,JAPAN,,,,,
2339026,JPFRS,"Furusato, Nagasaki",Havn,JAPAN,,,,,
2339027,JPFSK,Fushiki,Havn,JAPAN,,,,,
2453813,JPFTX,Fushikitoyama,Havn,JAPAN,,,,,
2339028,JPFTE,Futae,Havn,JAPAN,,,,,
2339029,JPFGW,Futagawa,Havn,JAPAN,,,,,
2339030,JPFTG,Futago,Havn,JAPAN,,,,,
2339031,JPFMD,Futamado,Havn,JAPAN,,,,,
2339032,JPFMT,"Futamata, Kagoshima",Havn,JAPAN,,,,,
2339033,JPFTT,"Futamata, Shimane",Havn,JAPAN,,,,,
2339034,JPHUT,"Futami, Niigata",Havn,JAPAN,,,,,
2339035,JPHTM,"Futami, Tokyo",Havn,JAPAN,,,,,
2339036,JPFTM,Futenma,Havn,JAPAN,,,,,
2448546,JPFTS,"Futtsu, Chiba",Havn,JAPAN,,,POINT(139.82617569161 35.3267472826347),139.8261756916101,35.32674728263473
2339037,JPGAM,Gamagori,Havn,JAPAN,,,,,
2339038,JPGPT,Gendentokai,Havn,JAPAN,,,,,
2339039,JPGNW,Ginowan,Havn,JAPAN,,,,,
2462297,JPGOO,Gobo Wakayama,Havn,JAPAN,,,,,
2339040,JPGKB,Gohnokubi,Havn,JAPAN,,,,,
2339041,JPGOT,Gohtsu,Havn,JAPAN,,,,,
2339042,JPGOI,Goi/Ichihara,Havn,JAPAN,,,,,
2339043,JPGKN,Gokan,Havn,JAPAN,,,,,
2339044,JPGKS,Gokasho,Havn,JAPAN,,,,,
2339045,JPGON,Gonoura,Havn,JAPAN,,,,,
2339046,JPGNG,Gunge,Havn,JAPAN,,,,,
2339047,JPGKA,Gushikawa,Havn,JAPAN,,,,,
2339048,JPHBO,Haboro,Havn,JAPAN,,,,,
2339049,JPHAB,"Habu, Hiroshima",Havn,JAPAN,,,,,
2339050,JPHAU,"Habu, Tokyo",Havn,JAPAN,,,,,
2339051,JPHBB,"Habu, Yamaguchi",Havn,JAPAN,,,,,
2339052,JPHGO,Hachigo,Havn,JAPAN,,,,,
2339053,JPHHE,Hachinohe,Havn,JAPAN,,,,,
2339054,JPHAE,Haenohama,Havn,JAPAN,,,,,
2339055,JPHAG,Hagi,Havn,JAPAN,,,,,
2339056,JPHAI,Haiki,Havn,JAPAN,,,,,
2339057,JPHKT,Hakata/Fukuoka,Havn,JAPAN,,,,,
2339058,JPHKS,Hakatashima,Havn,JAPAN,,,,,
2339059,JPHKD,Hakodate,Havn,JAPAN,,,,,
2339060,JPHKU,Hakoura,Havn,JAPAN,,,,,
2339061,JPHMD,Hamada,Havn,JAPAN,,,,,
2339062,JPHMG,Hamaguri,Havn,JAPAN,,,,,
2339063,JPHJM,Hamajima,Havn,JAPAN,,,,,
2339064,JPHJR,Hamajiri,Havn,JAPAN,,,,,
2339065,JPHKW,Hamakanaya,Havn,JAPAN,,,,,
2339066,JPHMM,Hamamatsu,Havn,JAPAN,,,,,
2339067,JPHMN,Hamana,Havn,JAPAN,,,,,
2339068,JPHKJ,Hamasaka,Havn,JAPAN,,,,,
2339069,JPHMX,Hamasaki,Havn,JAPAN,,,,,
2339070,JPHSK,Hamasako,Havn,JAPAN,,,,,
2339071,JPHAM,Hamasarufutsu,Havn,JAPAN,,,,,
2339072,JPHSU,Hamasuki,Havn,JAPAN,,,,,
2339073,JPHWA,Hamatsuwaki,Havn,JAPAN,,,,,
2339074,JPHMW,Hamawaki,Havn,JAPAN,,,,,
2339075,JPHAA,Hami,Havn,JAPAN,,,,,
2339076,JPHMC,Hamochi,Havn,JAPAN,,,,,
2462298,JPHMR,Hamura,Havn,JAPAN,,,,,
2339077,JPHNK,Hanasaki,Havn,JAPAN,,,,,
2339078,JPHDA,Handa,Havn,JAPAN,,,,,
2339079,JPHNE,Hane,Havn,JAPAN,,,,,
2339080,JPHAN,Hannan,Havn,JAPAN,,,,,
2339081,JPHUR,Hannoura,Havn,JAPAN,,,,,
2339082,JPHNY,Hanyu,Havn,JAPAN,,,,,
2339083,JPHAR,Hara,Havn,JAPAN,,,,,
2339084,JPHRM,Haramachi,Havn,JAPAN,,,,,
2339085,JPHSS,Hase,Havn,JAPAN,,,,,
2339086,JPHSH,Hashi,Havn,JAPAN,,,,,
2339087,JPHAS,Hashihama,Havn,JAPAN,,,,,
2339088,JPHAH,Hashima,Havn,JAPAN,,,,,
2339089,JPHSR,Hashirajima,Havn,JAPAN,,,,,
2339090,JPHTT,Hata,Havn,JAPAN,,,,,
2339091,JPHMI,Hatami,Havn,JAPAN,,,,,
2339092,JPHTO,Hatoma,Havn,JAPAN,,,,,
2339093,JPHYK,Hayakawa,Havn,JAPAN,,,,,
2339094,JPHYM,Hayama,Havn,JAPAN,,,,,
2339095,JPHYT,Hayato,Havn,JAPAN,,,,,
2339096,JPHAD,Heda,Havn,JAPAN,,,,,
2339097,JPHKN,Hekinan,Havn,JAPAN,,,POINT(136.963723648562 34.8621407304959),136.9637236485619,34.86214073049591
2339098,JPHEI,Henza,Havn,JAPAN,,,,,
2339099,JPHES,Hesaki,Havn,JAPAN,,,,,
2339100,JPHET,Heta,Havn,JAPAN,,,,,
2339101,JPHED,Hetono,Havn,JAPAN,,,,,
2339102,JPHIA,Hiagari/Kitakiushu,Havn,JAPAN,,,,,
2339103,JPHIB,Hibi,Havn,JAPAN,,,,,
2453814,JPHBK,Hibikishinko,Havn,JAPAN,,,,,
2339104,JPHBR,Hiburi,Havn,JAPAN,,,,,
2339105,JPHDK,Hidaka,Havn,JAPAN,,,,,
2339106,JPHHR,Higashiharima,Havn,JAPAN,,,POINT(134.835552802469 34.7137095692739),134.8355528024686,34.71370956927389
2339107,JPHGH,Higashihazu,Havn,JAPAN,,,,,
2339108,JPHHH,Higashinohama,Havn,JAPAN,,,,,
2339109,JPHIO,Higashi-Ogishima,Havn,JAPAN,,,,,
2339110,JPHIG,Higashishioya,Havn,JAPAN,,,,,
2462299,JPHGN,Higashisonogi-Gun Cho,Havn,JAPAN,,,,,
2339111,JPHJI,Hiji,Havn,JAPAN,,,,,
2339112,JPHKR,Hikari,Havn,JAPAN,,,,,
2339113,JPHEA,Hiketa,Havn,JAPAN,,,,,
2339114,JPHIK,Hiki,Havn,JAPAN,,,,,
2339115,JPHMT,Hikimoto,Havn,JAPAN,,,,,
2339116,JPHIE,Hikone,Havn,JAPAN,,,,,
2339117,JPHIS,Hikoshima,Havn,JAPAN,,,,,
2339118,JPHKZ,Hikozaki,Havn,JAPAN,,,,,
2339119,JPHDO,Himedo,Havn,JAPAN,,,,,
2339120,JPHIM,Himeji,Havn,JAPAN,,,POINT(134.662356104773 34.7841225066035),134.662356104773,34.78412250660353
2339121,JPHMK,Himekawa,Havn,JAPAN,,,,,
2339122,JPHNR,Himenoura,Havn,JAPAN,,,,,
2339123,JPHMH,Himeshima,Havn,JAPAN,,,,,
2339124,JPHMJ,Himi,Havn,JAPAN,,,,,
2339125,JPHMS,Himosashi,Havn,JAPAN,,,,,
2339126,JPHNG,Hinagu,Havn,JAPAN,,,,,
2339127,JPHIN,Hinase,Havn,JAPAN,,,,,
2339128,JPHNS,Hinoshima,Havn,JAPAN,,,,,
2339129,JPHNZ,Hinozu,Havn,JAPAN,,,,,
2339130,JPHRD,Hirado,Havn,JAPAN,,,,,
2339131,JPHRJ,Hirai,Havn,JAPAN,,,,,
2339132,JPHRW,Hiraiwa,Havn,JAPAN,,,,,
2339133,JPHRK,Hirakata,Havn,JAPAN,,,,,
2339134,JPHRA,Hirao,Havn,JAPAN,,,,,
2339135,JPHRR,Hirara,Havn,JAPAN,,,,,
2339136,JPHII,Hirasaki,Havn,JAPAN,,,,,
2339137,JPHSW,Hirasawa,Havn,JAPAN,,,,,
2339138,JPHRS,Hirase,Havn,JAPAN,,,,,
2339139,JPHIU,Hiratsuka,Havn,JAPAN,,,,,
2339140,JPHRO,Hiro,Havn,JAPAN,,,,,
2339141,JPHRH,Hirohata,Havn,JAPAN,,,,,
2339142,JPHIR,Hiroo,Havn,JAPAN,,,,,
2339143,JPHIJ,Hiroshima,Havn,JAPAN,,,,,
2339144,JPHTA,"Hirota, Iwate",Havn,JAPAN,,,,,
2339145,JPHJT,"Hirota, Kagoshima",Havn,JAPAN,,,,,
2339146,JPHRU,Hiroura,Havn,JAPAN,,,,,
2339147,JPHGU,Hirugaura,Havn,JAPAN,,,,,
2339148,JPHSN,Hisanohama,Havn,JAPAN,,,,,
2339149,JPHYS,Hisayoshi,Havn,JAPAN,,,,,
2339150,JPHMA,Hishima,Havn,JAPAN,,,,,
2339151,JPHTC,Hitachi,Havn,JAPAN,,,POINT(140.659777211724 36.5784138527778),140.6597772117238,36.57841385277778
2339152,JPHIC,Hitachinaka,Havn,JAPAN,,,,,
2339153,JPHTK,Hitakatsu,Havn,JAPAN,,,,,
2339154,JPHTS,Hitsushima,Havn,JAPAN,,,,,
2339155,JPHWS,Hiwasa,Havn,JAPAN,,,,,
2339156,JPHIZ,Hizenohshima,Havn,JAPAN,,,,,
2339157,JPHUD,Hoda,Havn,JAPAN,,,,,
2339158,JPHOF,Hofu,Havn,JAPAN,,,,,
2339159,JPHHM,Hohomi,Havn,JAPAN,,,,,
2339160,JPHJO,Hojo,Havn,JAPAN,,,,,
2339161,JPHOD,Hondo,Havn,JAPAN,,,,,
2339162,JPHJA,Honjima,Havn,JAPAN,,,,,
2339163,JPHON,"Honjo, Akita",Havn,JAPAN,,,,,
2339164,JPHNJ,"Honjo, Kyoto",Havn,JAPAN,,,,,
2339165,JPHKM,Honkushima,Havn,JAPAN,,,,,
2339166,JPHNN,Honmoku,Havn,JAPAN,,,,,
2339167,JPHPP,Hoppozaki,Havn,JAPAN,,,,,
2339168,JPHRE,Horie,Havn,JAPAN,,,,,
2339169,JPHRI,Horikappu,Havn,JAPAN,,,,,
2339170,JPHSI,"Hoshika, Nagasaki",Havn,JAPAN,,,,,
2339171,JPHOS,"Hoshika, Saga",Havn,JAPAN,,,,,
2339172,JPHSM,Hososhima,Havn,JAPAN,,,,,
2339173,JPHOT,Hotokegaura,Havn,JAPAN,,,,,
2339174,JPHKK,Hyakkan,Havn,JAPAN,,,,,
2339175,JPHYR,Hyakunoura,Havn,JAPAN,,,,,
2339176,JPHYG,Hyugadomari,Havn,JAPAN,,,,,
2339177,JPIBR,Iburi,Havn,JAPAN,,,,,
2339178,JPIBS,Ibusuki,Havn,JAPAN,,,,,
2339179,JPICD,Icchoda,Havn,JAPAN,,,,,
2339180,JPICH,Ichihara,Havn,JAPAN,,,,,
2339181,JPICK,Ichikawa,Havn,JAPAN,,,,,
2453815,JPICO,Ichikikushikino,Havn,JAPAN,,,,,
2339182,JPIEJ,Iejima/Okinawa,Havn,JAPAN,,,,,
2339183,JPIES,"Ieshima, Hyogo",Havn,JAPAN,,,,,
2339184,JPIER,Ieura,Havn,JAPAN,,,,,
2339185,JPIGO,Igo,Havn,JAPAN,,,,,
2339186,JPIHO,Ihota,Havn,JAPAN,,,,,
2339187,JPIII,Ii,Havn,JAPAN,,,,,
2339188,JPIIB,Iibi,Havn,JAPAN,,,,,
2339189,JPIDA,Iida,Havn,JAPAN,,,,,
2339190,JPINT,Iinoseto,Havn,JAPAN,,,,,
2462300,JPZKA,Iizuka,Havn,JAPAN,,,,,
2339191,JPIKR,Ikara,Havn,JAPAN,,,,,
2339192,JPIKT,Ikata,Havn,JAPAN,,,,,
2339193,JPIKA,"Ikeda, Kagawa",Havn,JAPAN,,,,,
2339194,JPIKD,"Ikeda, Wakayama",Havn,JAPAN,,,,,
2339195,JPIKE,Ikeshima,Havn,JAPAN,,,,,
2339196,JPIKN,Ikina,Havn,JAPAN,,,,,
2339197,JPIKK,Ikitsuki,Havn,JAPAN,,,,,
2339198,JPIKC,Ikuchi,Havn,JAPAN,,,,,
2339199,JPIKU,Ikunohama,Havn,JAPAN,,,,,
2339200,JPIMB,Imabari,Havn,JAPAN,,,,,
2339201,JPIMA,Imafuku,Havn,JAPAN,,,,,
2339202,JPIGR,Imagire,Havn,JAPAN,,,,,
2339203,JPIMI,Imari,Havn,JAPAN,,,,,
2339204,JPIMT,Imazato,Havn,JAPAN,,,,,
2339205,JPIMZ,Imazu,Havn,JAPAN,,,,,
2339206,JPIMM,Imi,Havn,JAPAN,,,,,
2339207,JPINA,Ina,Havn,JAPAN,,,,,
2339208,JPINR,Inatori,Havn,JAPAN,,,,,
2339209,JPIZW,Inazawa,Havn,JAPAN,,,,,
2339210,JPIDJ,Indohji,Havn,JAPAN,,,,,
2339211,JPINE,Ine,Havn,JAPAN,,,,,
2339212,JPINS,Innoshima,Havn,JAPAN,,,,,
2339213,JPINO,Inobe,Havn,JAPAN,,,,,
2339214,JPIUH,"Inokuchi, Ehime",Havn,JAPAN,,,,,
2339215,JPINK,"Inokushi, Oita",Havn,JAPAN,,,,,
2339216,JPIND,Inonada,Havn,JAPAN,,,,,
2339217,JPING,Inugaura,Havn,JAPAN,,,,,
2339218,JPINZ,Inujima,Havn,JAPAN,,,,,
2339219,JPIRK,Irago,Havn,JAPAN,,,,,
2339220,JPISY,Isahaya,Havn,JAPAN,,,,,
2339221,JPISE,Ise,Havn,JAPAN,,,,,
2339222,JPISK,Iseki,Havn,JAPAN,,,,,
2339224,JPISB,Ishiba,Havn,JAPAN,,,,,
2339225,JPISD,Ishida,Havn,JAPAN,,,,,
2339226,JPISG,Ishigaki,Havn,JAPAN,,,,,
2339227,JPISI,Ishikari,Havn,JAPAN,,,,,
2453921,JPICW,Ishikariwan Shinko,Havn,JAPAN,,,,,
2339230,JPIKW,Ishikawa,Havn,JAPAN,,,,,
2339231,JPISH,Ishima,Havn,JAPAN,,,,,
2339232,JPISM,Ishinomaki,Havn,JAPAN,,,,,
2339233,JPISC,Ishiwaki,Havn,JAPAN,,,,,
2339234,JPISX,Isozaki,Havn,JAPAN,,,,,
2339235,JPISA,Issai,Havn,JAPAN,,,,,
2339236,JPIKJ,Isshiki,Havn,JAPAN,,,,,
2339237,JPKYR,Isso,Havn,JAPAN,,,,,
2339238,JPISU,Isuwan,Havn,JAPAN,,,,,
2339239,JPITK,Itako,Havn,JAPAN,,,,,
2339240,JPITU,"Itoh, Shimane",Havn,JAPAN,,,,,
2339241,JPITJ,"Itoh, Shizuoka",Havn,JAPAN,,,,,
2339242,JPITO,Itozaki,Havn,JAPAN,,,,,
2339243,JPITS,Itsukushima,Havn,JAPAN,,,,,
2339244,JPIWH,Iwafune,Havn,JAPAN,,,,,
2339245,JPIWG,"Iwagi,Ehime",Havn,JAPAN,,,,,
2339246,JPIWI,Iwaki,Havn,JAPAN,,,,,
2339247,JPIWK,Iwakuni,Havn,JAPAN,,,,,
2339248,JPIWA,Iwamatsu,Havn,JAPAN,,,,,
2339249,JPIWN,Iwanai,Havn,JAPAN,,,,,
2339250,JPIWY,Iwaya,Havn,JAPAN,,,,,
2339251,JPIDM,Iwayadomari,Havn,JAPAN,,,,,
2339252,JPIOU,"Iwojima, Kagoshima",Havn,JAPAN,,,,,
2339253,JPIWT,"Iwojima, Nagasaki",Havn,JAPAN,,,,,
2339254,JPIYA,Iya,Havn,JAPAN,,,,,
2339255,JPIYO,Iyo,Havn,JAPAN,,,,,
2339256,JPIYM,Iyomishima,Havn,JAPAN,,,,,
2339257,JPIZH,Izuhara,Havn,JAPAN,,,,,
2339258,JPIZU,Izuka,Havn,JAPAN,,,,,
2339259,JPIZM,"Izumi, Aichi",Havn,JAPAN,,,,,
2339260,JPIZI,"Izumi, Nagasaki",Havn,JAPAN,,,,,
2339261,JPIZS,Izumisano,Havn,JAPAN,,,,,
2339262,JPIZO,Izumo,Havn,JAPAN,,,,,
2328497,JP888,Japan,Land,JAPAN,,,,,
2339263,JPJTS,Joetsu,Havn,JAPAN,,,,,
2339264,JPJKW,Jokawauchi,Havn,JAPAN,,,,,
2339265,JPJON,Jonoshita,Havn,JAPAN,,,,,
2339266,JPKAB,Kabanoki,Havn,JAPAN,,,,,
2339267,JPKBM,Kabashima,Havn,JAPAN,,,,,
2339268,JPKAA,Kada,Havn,JAPAN,,,,,
2339269,JPKDW,Kadokawa,Havn,JAPAN,,,,,
2339270,JPKDO,Kadokura,Havn,JAPAN,,,,,
2339271,JPKBK,Kafuka,Havn,JAPAN,,,,,
2339272,JPKAF,Kafuri,Havn,JAPAN,,,,,
2339274,JPKGM,Kagami,Havn,JAPAN,,,,,
2339273,JPKJG,"Kaga, Shimane",Havn,JAPAN,,,,,
2339275,JPKOJ,Kagoshima,Havn,JAPAN,,,,,
2339276,JPKGT,Kaigata,Havn,JAPAN,,,,,
2339277,JPKAI,Kainan,Havn,JAPAN,,,,,
2339278,JPKAD,Kaita,Havn,JAPAN,,,,,
2339279,JPKAZ,Kaizaki,Havn,JAPAN,,,,,
2339280,JPKJK,Kajiki,Havn,JAPAN,,,,,
2339281,JPKER,Kakeroma,Havn,JAPAN,,,,,
2339282,JPKGA,Kakogawa,Havn,JAPAN,,,,,
2339284,JPKME,Kamae,Havn,JAPAN,,,,,
2339285,JPKGR,Kamagari,Havn,JAPAN,,,,,
2339286,JPKIS,Kamaishi,Havn,JAPAN,,,,,
2339283,JPKAJ,"Kama, Shimane",Havn,JAPAN,,,,,
2339287,JPKEE,Kameike,Havn,JAPAN,,,,,
2339288,JPKAM,Kametoku,Havn,JAPAN,,,,,
2339289,JPKJM,"Kameura, Kumamoto",Havn,JAPAN,,,,,
2339290,JPKMR,"Kameura, Tokushima",Havn,JAPAN,,,,,
2339291,JPKAH,Kamihira,Havn,JAPAN,,,,,
2339292,JPKKT,Kamikatetsu,Havn,JAPAN,,,,,
2339293,JPKMW,Kamikawaguchi,Havn,JAPAN,,,,,
2339294,JPKMM,Kaminato,Havn,JAPAN,,,,,
2339295,JPKMF,Kaminofuruta,Havn,JAPAN,,,,,
2339296,JPKMK,Kaminokae,Havn,JAPAN,,,,,
2339297,JPKOX,Kaminoseki,Havn,JAPAN,,,,,
2339298,JPKMU,Kamiura,Havn,JAPAN,,,,,
2339299,JPKMY,Kamiyakunagata,Havn,JAPAN,,,,,
2339300,JPKMO,Kamo,Havn,JAPAN,,,,,
2339301,JPKSE,Kamoise,Havn,JAPAN,,,,,
2339302,JPKYK,Kanayaki,Havn,JAPAN,,,,,
2339303,JPKNZ,Kanazawa,Havn,JAPAN,,,,,
2339304,JPKND,"Kanda, Fukuoka",Havn,JAPAN,,,,,
2339305,JPKGU,Kanegusuku,Havn,JAPAN,,,,,
2453922,JPKNM,Kanmon,Havn,JAPAN,,,,,
2339306,JPKJN,Kannonji,Havn,JAPAN,,,,,
2339307,JPKRA,Kannoura,Havn,JAPAN,,,,,
2339308,JPKKW,Kanokawa,Havn,JAPAN,,,,,
2339309,JPKYA,Kanoya,Havn,JAPAN,,,,,
2339310,JPKRK,Karakizaki,Havn,JAPAN,,,,,
2339311,JPKKA,Karakuma,Havn,JAPAN,,,,,
2339312,JPKTM,Karatomari,Havn,JAPAN,,,,,
2339313,JPKAR,Karatsu,Havn,JAPAN,,,,,
2339314,JPKRY,"Kariya, Saga",Havn,JAPAN,,,,,
2339315,JPKRB,Karubi,Havn,JAPAN,,,,,
2339316,JPKAN,Karuno,Havn,JAPAN,,,,,
2339317,JPKSD,Kasado,Havn,JAPAN,,,,,
2339318,JPKSA,Kasaoka,Havn,JAPAN,,,,,
2339319,JPKSS,"Kasasa, Kagoshima",Havn,JAPAN,,,,,
2339320,JPKSY,"Kasasa, Yamaguchi",Havn,JAPAN,,,,,
2339321,JPKAC,Kasaura,Havn,JAPAN,,,,,
2339322,JPKDJ,Kasedo,Havn,JAPAN,,,,,
2339323,JPKKZ,Kashikojima,Havn,JAPAN,,,,,
2339326,JPKAE,Kashimae,Havn,JAPAN,,,,,
2339324,JPKSM,"Kashima, Ibaraki",Havn,JAPAN,,,,,
2339325,JPKSC,"Kashima, Saga",Havn,JAPAN,,,,,
2339327,JPKAO,Kashino,Havn,JAPAN,,,,,
2339328,JPKSW,"Kashiwa, Ehime",Havn,JAPAN,,,,,
2339329,JPKWZ,Kashiwazaki,Havn,JAPAN,,,,,
2339330,JPKXS,Kasumi,Havn,JAPAN,,,,,
2339331,JPKAU,Kasumigaura,Havn,JAPAN,,,,,
2462301,JPASU,Kasuya,Havn,JAPAN,,,,,
2339332,JPKTZ,Kata,Havn,JAPAN,,,,,
2339333,JPKDR,Katadomari,Havn,JAPAN,,,,,
2339334,JPKKM,Katakami,Havn,JAPAN,,,,,
2339335,JPKTK,Kataku,Havn,JAPAN,,,,,
2339336,JPKTS,Katashima,Havn,JAPAN,,,,,
2339337,JPKBA,Katasoba,Havn,JAPAN,,,,,
2339338,JPKSU,Katsumoto,Havn,JAPAN,,,,,
2339339,JPKUR,"Katsuura, Chiba",Havn,JAPAN,,,,,
2339340,JPKAT,"Katsuura, Wakayama",Havn,JAPAN,,,,,
2339341,JPKCH,"Kawachi, Kumamoto",Havn,JAPAN,,,,,
2339342,JPKWC,"Kawachi, Nagasaki",Havn,JAPAN,,,,,
2339343,JPKWJ,"Kawajiri, Hiroshima",Havn,JAPAN,,,,,
2339344,JPKWR,"Kawajiri, Ibaraki",Havn,JAPAN,,,,,
2339345,JPKWA,Kawanazu,Havn,JAPAN,,,,,
2339346,JPKWN,Kawanoe,Havn,JAPAN,,,,,
2339347,JPKWI,Kawanoishi,Havn,JAPAN,,,,,
2339348,JPKAG,Kawarago,Havn,JAPAN,,,,,
2339349,JPKWS,Kawasaki,Havn,JAPAN,,,,,
2339350,JPKWM,Kawashimo,Havn,JAPAN,,,,,
2339351,JPKWT,Kawatana,Havn,JAPAN,,,,,
2339352,JPKAW,Kawauchi,Havn,JAPAN,,,,,
2339353,JPKZH,Kazuhara,Havn,JAPAN,,,,,
2339354,JPKZM,Kazume,Havn,JAPAN,,,,,
2339355,JPKZS,Kazusaminato,Havn,JAPAN,,,,,
2339356,JPKEB,Kebuki,Havn,JAPAN,,,,,
2339357,JPKEC,Kechi,Havn,JAPAN,,,,,
2339358,JPKEG,Kegoya,Havn,JAPAN,,,,,
2339359,JPKEJ,Keraji,Havn,JAPAN,,,,,
2339360,JPKEM,Keruma,Havn,JAPAN,,,,,
2339361,JPKSN,Kesennuma,Havn,JAPAN,,,,,
2339362,JPKIA,Kiami,Havn,JAPAN,,,,,
2339363,JPKIB,Kibe,Havn,JAPAN,,,,,
2339364,JPKGJ,Kigasajima,Havn,JAPAN,,,,,
2339365,JPKHR,Kihara,Havn,JAPAN,,,,,
2339366,JPKII,Kiire,Havn,JAPAN,,,,,
2339367,JPKZI,Kijima,Havn,JAPAN,,,,,
2339368,JPKKX,Kikaishima,Havn,JAPAN,,,,,
2339369,JPKIK,Kikuma,Havn,JAPAN,,,,,
2339370,JPKMT,Kimitsu,Havn,JAPAN,,,,,
2339371,JPKNN,Kin,Havn,JAPAN,,,,,
2339372,JPKIM,Kineshima,Havn,JAPAN,,,,,
2339373,JPKJO,Kinjo,Havn,JAPAN,,,,,
2339374,JPKNK,Kinkasan,Havn,JAPAN,,,,,
2339375,JPKNX,KinNakagusuku,Havn,JAPAN,,,,,
2339376,JPKNE,Kinoe,Havn,JAPAN,,,,,
2339377,JPKNT,Kinomoto,Havn,JAPAN,,,,,
2339378,JPKNU,Kinuura,Havn,JAPAN,,,,,
2339379,JPKIN,Kinwan,Havn,JAPAN,,,,,
2339380,JPKJR,Kiriishi,Havn,JAPAN,,,,,
2339381,JPKRT,Kiritappu,Havn,JAPAN,,,,,
2339382,JPKST,Kisakata,Havn,JAPAN,,,,,
2339383,JPKNJ,Kisane,Havn,JAPAN,,,,,
2339384,JPKZU,Kisarazu,Havn,JAPAN,,,,,
2339385,JPKIW,Kisawa,Havn,JAPAN,,,,,
2339386,JPKSH,Kishiku,Havn,JAPAN,,,,,
2339387,JPKSR,Kishira,Havn,JAPAN,,,,,
2339388,JPKDA,Kishiwada,Havn,JAPAN,,,,,
2339391,JPKTN,Kitakami,Havn,JAPAN,,,,,
2339392,JPKTL,Kitakijima,Havn,JAPAN,,,,,
2339389,JPKTX,Kita/Kitadaito,Havn,JAPAN,,,,,
2339393,JPKKJ,Kitakyushu,Havn,JAPAN,,,,,
2339390,JPKDX,Kita/Minamidaito,Havn,JAPAN,,,,,
2339394,JPKTA,Kitanada,Havn,JAPAN,,,,,
2339395,JPKJT,"Kitaura, Akita",Havn,JAPAN,,,,,
2339396,JPKIR,"Kitaura, Ehime",Havn,JAPAN,,,,,
2339397,JPKTR,"Kitaura, Kagawa",Havn,JAPAN,,,,,
2339398,JPKIT,"Kitaura, Miyazaki",Havn,JAPAN,,,,,
2462302,JPKSF,Kitsuki,Havn,JAPAN,,,,,
2339399,JPKBT,Kobato,Havn,JAPAN,,,,,
2330872,JPUKB,Kobe,Havn,JAPAN,,,,,
2339401,JPKBS,Kobishima,Havn,JAPAN,,,,,
2339402,JPKBI,Kobui,Havn,JAPAN,,,,,
2330703,JPKCZ,Kochi,Havn,JAPAN,,,,,
2339404,JPKDI,Kodai,Havn,JAPAN,,,,,
2339405,JPKDK,Kodakashima,Havn,JAPAN,,,,,
2339406,JPKOD,"Kodomari, Aomori",Havn,JAPAN,,,,,
2339407,JPKDM,"Kodomari, Kumamoto",Havn,JAPAN,,,,,
2339408,JPKUF,Kofu,Havn,JAPAN,,,,,
2339409,JPKGC,Koguchi,Havn,JAPAN,,,,,
2339410,JPKOG,"Kogushi, Okayama",Havn,JAPAN,,,,,
2339411,JPKGS,"Kogushi, Yamaguchi",Havn,JAPAN,,,,,
2339412,JPKOH,Kohama,Havn,JAPAN,,,,,
2339413,JPKJA,Kohjima,Havn,JAPAN,,,,,
2339414,JPKZR,Kohjiro,Havn,JAPAN,,,,,
2339415,JPKOO,Kohmen,Havn,JAPAN,,,,,
2339416,JPKNR,Kohnoura,Havn,JAPAN,,,,,
2339417,JPKFU,Kohtsufukae,Havn,JAPAN,,,,,
2339418,JPKTU,Kohtsuura,Havn,JAPAN,,,,,
2339419,JPKKL,Kohzaki,Havn,JAPAN,,,,,
2339420,JPKOU,Kohzujima,Havn,JAPAN,,,,,
2339421,JPKOI,Koike/Uwajima,Havn,JAPAN,,,,,
2339422,JPKKB,Kokubo,Havn,JAPAN,,,,,
2339423,JPKOK,Kokura,Havn,JAPAN,,,,,
2339425,JPKOM,Komatsushima,Havn,JAPAN,,,,,
2339424,JPKMX,"Komatsu, Yamaguchi",Havn,JAPAN,,,,,
2339426,JPKKO,Komenotsu,Havn,JAPAN,,,,,
2339427,JPKMN,Kominato,Havn,JAPAN,,,,,
2339428,JPKMD,Komoda,Havn,JAPAN,,,,,
2339429,JPKAX,Komoe,Havn,JAPAN,,,,,
2339430,JPKKE,Komukae,Havn,JAPAN,,,,,
2339431,JPKNI,Konagai,Havn,JAPAN,,,,,
2339432,JPKOF,Konan,Havn,JAPAN,,,,,
2339433,JPKNB,Konbukariishi,Havn,JAPAN,,,,,
2339434,JPKNY,Koniya,Havn,JAPAN,,,,,
2339435,JPKON,Konoshima,Havn,JAPAN,,,,,
2339436,JPKNO,Konoura,Havn,JAPAN,,,,,
2339437,JPKOS,Kose,Havn,JAPAN,,,,,
2457394,JPAPP,Koshi,Havn,JAPAN,,,,,
2339438,JPKJJ,Koshima,Havn,JAPAN,,,,,
2339439,JPKSX,Kosuki,Havn,JAPAN,,,,,
